Data de Medição,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,VALE - ITABIRA,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2022-11-08 16:30:00,n,75.5,n,n,n,21.6,n,n,n,21.6,n,n,n,0.6,n,n,n,42.1,n,n,n,33.4,n,n,n,17,n,n,n,5,n,n,n,1.7,n,n,n,49.3,n,n,n,21,n,n,n,18.4,n,n,n,9.4,n,n,n,2.4,n,n,n,40.2,n,n,n,29.2,n,n,n,13,n,n,n,7,n,n,n,3.1,n,n,n,67.1,n,n,n
2022-11-08 17:30:00,n,113.9,n,n,n,21.3,n,n,n,21.1,n,n,n,0.6,n,n,n,53.5,n,n,n,42.2,n,n,n,25,n,n,n,7,n,n,n,1.3,n,n,n,77.2,n,n,n,65.5,n,n,n,74.2,n,n,n,57.3,n,n,n,1.9,n,n,n,37.3,n,n,n,51.2,n,n,n,22,n,n,n,3,n,n,n,1.5,n,n,n,118.5,n,n,n
2022-11-08 18:30:00,n,111.2,n,n,n,17.9,n,n,n,17.5,n,n,n,0.5,n,n,n,231.8,n,n,n,45.6,n,n,n,27,n,n,n,11,n,n,n,0.7,n,n,n,183.7,n,n,n,43.4,n,n,n,34,n,n,n,16.6,n,n,n,1.4,n,n,n,40.1,n,n,n,68.1,n,n,n,24,n,n,n,11,n,n,n,1.3,n,n,n,156.5,n,n,n
2022-11-08 19:30:00,n,89.7,n,n,n,14.8,n,n,n,14.6,n,n,n,1.2,n,n,n,287.9,n,n,n,49.9,n,n,n,33,n,n,n,9,n,n,n,2.7,n,n,n,253.4,n,n,n,69.4,n,n,n,34.4,n,n,n,11.9,n,n,n,3.1,n,n,n,352.3,n,n,n,83.7,n,n,n,31,n,n,n,9,n,n,n,3.7,n,n,n,277.7,n,n,n
2022-11-08 20:30:00,n,59,n,n,n,12.3,n,n,n,11.8,n,n,n,1,n,n,n,249.7,n,n,n,17.9,n,n,n,8,n,n,n,6,n,n,n,1.6,n,n,n,252.1,n,n,n,18.8,n,n,n,16.7,n,n,n,7.5,n,n,n,1.6,n,n,n,249.7,n,n,n,41.4,n,n,n,9,n,n,n,8,n,n,n,2.6,n,n,n,244.3,n,n,n
2022-11-08 21:30:00,n,26.2,n,n,n,1,n,n,n,1,VU,n,n,0.6,n,n,n,213.3,n,n,n,11.3,n,n,n,5,n,n,n,5,n,n,n,1.1,n,n,n,17.2,n,n,n,8.1,n,n,n,6.1,n,n,n,1.7,n,n,n,1.5,n,n,n,224,n,n,n,16.8,n,n,n,11,n,n,n,6,n,n,n,1.6,n,n,n,136.9,n,n,n
2022-11-08 22:30:00,n,7.5,n,n,n,n,n,n,n,n,n,n,n,0.6,n,n,n,311.3,n,n,n,2.5,n,n,n,1,n,n,n,7,n,n,n,1.6,n,n,n,118.1,n,n,n,1.4,n,n,n,0.4,n,n,n,n,n,n,n,1.3,n,n,n,163.2,n,n,n,3.7,n,n,n,6,n,n,n,2,n,n,n,1.5,n,n,n,140.3,n,n,n
2022-11-08 23:30:00,n,5.7,n,n,n,n,n,n,n,1.2,n,n,n,0.5,n,n,n,277.4,n,n,n,4.5,n,n,n,n,n,n,n,3,n,n,n,0.7,n,n,n,273.9,n,n,n,3,n,n,n,2.8,n,n,n,n,n,n,n,0.5,n,n,n,163.2,n,n,n,7.4,n,n,n,1,n,n,n,5,n,n,n,1.1,n,n,n,351.3,n,n,n
2022-11-09 00:30:00,n,13.7,n,n,n,n,n,n,n,n,n,n,n,0.5,n,n,n,89.3,n,n,n,4,n,n,n,1,n,n,n,5,n,n,n,0.8,n,n,n,24.5,n,n,n,4,n,n,n,2.4,n,n,n,n,n,n,n,0.9,n,n,n,163.1,n,n,n,6.4,n,n,n,5,n,n,n,5,n,n,n,1.1,n,n,n,101.4,n,n,n
2022-11-09 01:30:00,n,17.8,n,n,n,n,n,n,n,n,n,n,n,0.5,n,n,n,126.3,n,n,n,5.7,n,n,n,2,n,n,n,3,n,n,n,1,n,n,n,230.4,n,n,n,4.5,n,n,n,3.4,n,n,n,n,n,n,n,1,n,n,n,163.2,n,n,n,9.1,n,n,n,7,n,n,n,2,n,n,n,1.1,n,n,n,208.2,n,n,n
2022-11-09 02:30:00,n,16.5,n,n,n,4.4,n,n,n,4.4,n,n,n,0.6,n,n,n,251,n,n,n,11.2,n,n,n,1,n,n,n,n,n,n,n,1,n,n,n,194.7,n,n,n,11.5,n,n,n,10.6,n,n,n,6,n,n,n,1.8,n,n,n,164.5,n,n,n,13.8,n,n,n,8,n,n,n,3,n,n,n,2.1,n,n,n,168.5,n,n,n
2022-11-09 03:30:00,n,13,n,n,n,7.4,n,n,n,7.2,n,n,n,0.6,n,n,n,50.9,n,n,n,4.2,n,n,n,n,n,n,n,n,n,n,n,2.5,n,n,n,3.2,n,n,n,15.6,n,n,n,2,n,n,n,n,n,n,n,2.5,n,n,n,47.5,n,n,n,11.1,n,n,n,8,n,n,n,3,n,n,n,3.4,n,n,n,18.8,n,n,n
2022-11-09 04:30:00,n,6.8,n,n,n,4.1,n,n,n,4,n,n,n,0.5,n,n,n,35.2,n,n,n,5.5,n,n,n,n,n,n,n,n,n,n,n,1.4,n,n,n,340.1,n,n,n,10.3,n,n,n,3.6,n,n,n,n,n,n,n,1.2,n,n,n,10.5,n,n,n,5.3,n,n,n,6,n,n,n,3,n,n,n,2.3,n,n,n,32.1,n,n,n
2022-11-09 05:30:00,n,8.5,n,n,n,4.6,n,n,n,5.1,n,n,n,0.5,n,n,n,44.4,n,n,n,7.9,n,n,n,n,n,n,n,2,n,n,n,0.9,n,n,n,299.6,n,n,n,6.3,n,n,n,5.2,n,n,n,1.3,n,n,n,0.6,n,n,n,1.3,n,n,n,6.9,n,n,n,3,n,n,n,6,n,n,n,1.5,n,n,n,64.3,n,n,n
2022-11-09 06:30:00,n,15.6,n,n,n,3.1,n,n,n,2.9,n,n,n,0.5,n,n,n,57,n,n,n,12.3,n,n,n,3,n,n,n,3,n,n,n,1.6,n,n,n,23,n,n,n,9,n,n,n,8.5,n,n,n,3.9,n,n,n,0.8,n,n,n,1.3,n,n,n,10.1,n,n,n,11,n,n,n,5,n,n,n,1.7,n,n,n,41,n,n,n
2022-11-09 07:30:00,n,25.7,n,n,n,4.8,n,n,n,4.3,n,n,n,0.6,n,n,n,52.7,n,n,n,16,n,n,n,9,n,n,n,3,n,n,n,2,n,n,n,44.1,n,n,n,14.7,n,n,n,8.3,n,n,n,3.8,n,n,n,2.3,n,n,n,11.1,n,n,n,12.6,n,n,n,9,n,n,n,7,n,n,n,2.5,n,n,n,39.2,n,n,n
2022-11-09 08:30:00,n,34.3,n,n,n,6.4,n,n,n,6.4,n,n,n,0.7,n,n,n,36.5,n,n,n,11.7,n,n,n,11,n,n,n,7,n,n,n,2.5,n,n,n,20.5,n,n,n,9,n,n,n,13,n,n,n,6,n,n,n,2.2,n,n,n,8.4,n,n,n,15.2,n,n,n,7,n,n,n,7,n,n,n,2.3,n,n,n,36.5,n,n,n
2022-11-09 09:30:00,n,39.6,n,n,n,8.8,n,n,n,8.6,n,n,n,0.9,n,n,n,42.9,n,n,n,27.9,n,n,n,7,n,n,n,7,n,n,n,2.7,n,n,n,40,n,n,n,13.3,n,n,n,12.9,n,n,n,6.6,n,n,n,2.6,n,n,n,3.4,n,n,n,13,n,n,n,8,n,n,n,9,n,n,n,3.1,n,n,n,31.6,n,n,n
2022-11-09 10:30:00,n,33,n,n,n,8.9,n,n,n,8.5,n,n,n,1,n,n,n,63.7,n,n,n,22,n,n,n,7,n,n,n,6,n,n,n,2.3,n,n,n,48.7,n,n,n,17,n,n,n,9.2,n,n,n,3,n,n,n,2,n,n,n,2.9,n,n,n,15.7,n,n,n,9,n,n,n,7,n,n,n,2.5,n,n,n,36.1,n,n,n
2022-11-09 11:30:00,n,25.6,n,n,n,13.4,n,n,n,13.6,n,n,n,0.8,n,n,n,67.9,n,n,n,16.1,n,n,n,8,n,n,n,2,n,n,n,1.9,n,n,n,82.2,n,n,n,17.9,n,n,n,10,n,n,n,3,n,n,n,2,n,n,n,3.3,n,n,n,20.4,n,n,n,7,n,n,n,9,n,n,n,1.7,n,n,n,86.7,n,n,n
2022-11-09 12:00:00,n,n,n,23.4,VM,n,n,7.5,VM,n,n,7.6,VM,n,n,0.6,VM,n,n,95.6,VM,n,n,14.6,VM,n,n,6.7,VM,n,n,5.6,VM,n,n,1.6,VM,n,n,137,VM,n,n,15.6,VM,n,n,9.5,VM,n,n,4.2,VM,n,n,1.6,VM,n,n,81.5,VM,n,n,15.2,VM,n,n,9.1,VM,n,n,5.7,VM,n,n,1.9,VM,n,n,87.1,VM
2022-11-09 12:30:00,n,24,n,n,n,8.4,n,n,n,8.8,n,n,n,0.6,n,n,n,83.6,n,n,n,13,n,n,n,9,n,n,n,13,n,n,n,1.9,n,n,n,83.8,n,n,n,20.5,n,n,n,9.7,n,n,n,1.9,n,n,n,2,n,n,n,2.8,n,n,n,14.5,n,n,n,11,n,n,n,6,n,n,n,1.9,n,n,n,91.7,n,n,n
2022-11-09 13:30:00,n,24.3,n,n,n,11.4,n,n,n,11.4,n,n,n,0.6,n,n,n,89,n,n,n,17,n,n,n,5,n,n,n,7,n,n,n,2.1,n,n,n,77.8,n,n,n,29,n,n,n,11.3,n,n,n,2.1,n,n,n,2.2,n,n,n,2.1,n,n,n,21,n,n,n,13,n,n,n,2,n,n,n,2.1,n,n,n,70.8,n,n,n
2022-11-09 14:30:00,n,28.4,n,n,n,13.1,n,n,n,13.2,n,n,n,0.7,n,n,n,106.3,n,n,n,22.5,n,n,n,6,n,n,n,5,n,n,n,1.9,n,n,n,77,n,n,n,24.6,n,n,n,10.9,n,n,n,2.8,n,n,n,2.1,n,n,n,2,n,n,n,18.7,n,n,n,16,n,n,n,9,n,n,n,2.1,n,n,n,49.6,n,n,n
2022-11-09 15:30:00,n,30.5,n,n,n,11.8,n,n,n,12,n,n,n,0.6,n,n,n,88,n,n,n,21.1,n,n,n,7,n,n,n,3,n,n,n,1.3,n,n,n,83.3,n,n,n,29.7,n,n,n,13.1,n,n,n,2.8,n,n,n,1.4,n,n,n,1.9,n,n,n,19.6,n,n,n,8,n,n,n,7,n,n,n,1.4,n,n,n,61.9,n,n,n
2022-11-09 16:30:00,n,41.4,n,n,n,12.1,n,n,n,11.9,n,n,n,0.6,n,n,n,118.2,n,n,n,29.7,n,n,n,12,n,n,n,3,n,n,n,1.8,n,n,n,89.2,n,n,n,27.3,n,n,n,16.3,n,n,n,5,n,n,n,2.4,n,n,n,2.1,n,n,n,32.6,n,n,n,8,n,n,n,5,n,n,n,1.5,n,n,n,122.8,n,n,n
2022-11-09 17:30:00,n,55.2,n,n,n,12.8,n,n,n,12.7,n,n,n,1.3,n,n,n,157.8,n,n,n,35.6,n,n,n,17,n,n,n,8,n,n,n,2.4,n,n,n,123.5,n,n,n,34,n,n,n,27.6,n,n,n,14.6,n,n,n,3.5,n,n,n,321.6,n,n,n,42.4,n,n,n,18,n,n,n,9,n,n,n,2.6,n,n,n,179.3,n,n,n
2022-11-09 18:30:00,n,46.4,n,n,n,13.6,n,n,n,13.9,n,n,n,0.8,n,n,n,113.5,n,n,n,11.4,n,n,n,6,n,n,n,9,n,n,n,1.6,n,n,n,98.9,n,n,n,42.7,n,n,n,12.6,n,n,n,7.3,n,n,n,1.8,n,n,n,178.9,n,n,n,19.9,n,n,n,11,n,n,n,6,n,n,n,1.7,n,n,n,124.8,n,n,n
2022-11-09 19:30:00,n,14.3,n,n,n,7,n,n,n,6.3,n,n,n,0.7,n,n,n,336.3,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,1.3,n,n,n,245.4,n,n,n,7.4,n,n,n,8.3,n,n,n,3.6,n,n,n,1.2,n,n,n,173.3,n,n,n,10.3,n,n,n,9,n,n,n,5,n,n,n,1.8,n,n,n,238.2,n,n,n
2022-11-09 20:30:00,n,8.3,n,n,n,1.4,n,n,n,1.9,n,n,n,0.5,n,n,n,57,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,n,n,n,290.7,n,n,n,4.8,n,n,n,8.4,n,n,n,3.9,n,n,n,0.8,n,n,n,172.7,n,n,n,9.7,n,n,n,3,n,n,n,6,n,n,n,1.2,n,n,n,19.5,n,n,n
2022-11-09 21:30:00,n,6.7,n,n,n,2.2,n,n,n,2.5,n,n,n,0.5,n,n,n,41.4,n,n,n,6.3,n,n,n,n,n,n,n,n,n,n,n,0.7,n,n,n,264.2,n,n,n,7.3,n,n,n,8.7,n,n,n,4.1,n,n,n,0.5,n,n,n,172.6,n,n,n,10,n,n,n,6,n,n,n,3,n,n,n,1.4,n,n,n,71.2,n,n,n
2022-11-09 22:30:00,n,10.7,n,n,n,2.3,n,n,n,3,n,n,n,0.4,n,n,n,37.7,n,n,n,10.5,n,n,n,2,n,n,n,5,n,n,n,0.6,n,n,n,260.4,n,n,n,6.1,n,n,n,6.7,n,n,n,1.8,n,n,n,0.5,n,n,n,173,n,n,n,14.7,n,n,n,14,n,n,n,5,n,n,n,1.1,n,n,n,89.3,n,n,n
2022-11-09 23:30:00,n,20.8,n,n,n,2.6,n,n,n,4,n,n,n,0.4,n,n,n,146.8,n,n,n,14.7,n,n,n,7,n,n,n,9,n,n,n,0.5,n,n,n,242.2,n,n,n,6.5,n,n,n,6.1,n,n,n,1.4,n,n,n,0.5,n,n,n,173,n,n,n,11.9,n,n,n,13,n,n,n,8,n,n,n,1.1,n,n,n,106.6,n,n,n
2022-11-10 00:30:00,n,24.4,n,n,n,7.4,n,n,n,8,n,n,n,0.5,n,n,n,191.6,n,n,n,14.1,n,n,n,6,n,n,n,7,n,n,n,0.5,n,n,n,271.3,n,n,n,11.1,n,n,n,8.2,n,n,n,2.3,n,n,n,0.5,n,n,n,172.8,n,n,n,15.6,n,n,n,13,n,n,n,6,n,n,n,1.5,n,n,n,112.3,n,n,n
2022-11-10 01:30:00,n,18,n,n,n,5.3,n,n,n,5.2,n,n,n,0.5,n,n,n,218.5,n,n,n,12.8,n,n,n,3,n,n,n,6,n,n,n,0.5,n,n,n,217.7,n,n,n,9.4,n,n,n,8.5,n,n,n,2.6,n,n,n,0.6,n,n,n,172.6,n,n,n,14.3,n,n,n,13,n,n,n,5,n,n,n,1.1,n,n,n,72.8,n,n,n
2022-11-10 02:30:00,n,14.3,n,n,n,7.8,n,n,n,7.5,n,n,n,0.5,n,n,n,264.7,n,n,n,13.8,n,n,n,6,n,n,n,7,n,n,n,0.5,n,n,n,257.6,n,n,n,11.4,n,n,n,9,n,n,n,2.8,n,n,n,0.5,n,n,n,172.4,n,n,n,16.7,n,n,n,11,n,n,n,6,n,n,n,1.1,n,n,n,131.7,n,n,n
2022-11-10 03:30:00,n,16.2,n,n,n,5.6,n,n,n,5.6,n,n,n,0.5,n,n,n,239.5,n,n,n,14.8,n,n,n,8,n,n,n,8,n,n,n,0.6,n,n,n,282.7,n,n,n,10.9,n,n,n,10.1,n,n,n,3.6,n,n,n,1,n,n,n,172.1,n,n,n,19.5,n,n,n,12,n,n,n,6,n,n,n,1.3,n,n,n,129.6,n,n,n
2022-11-10 04:30:00,n,17.4,n,n,n,11.8,n,n,n,11.9,n,n,n,0.5,n,n,n,276.4,n,n,n,15.7,n,n,n,6,n,n,n,7,n,n,n,0.7,n,n,n,268.4,n,n,n,9.6,n,n,n,10.3,n,n,n,4.8,n,n,n,0.9,n,n,n,172.2,n,n,n,19.9,n,n,n,12,n,n,n,7,n,n,n,1.3,n,n,n,201.6,n,n,n
2022-11-10 05:30:00,n,18.2,n,n,n,9.6,n,n,n,9.5,n,n,n,0.5,n,n,n,121,n,n,n,15.7,n,n,n,8,n,n,n,6,n,n,n,0.6,n,n,n,98.4,n,n,n,11.2,n,n,n,10.4,n,n,n,4.6,n,n,n,0.8,n,n,n,171.5,n,n,n,16.7,n,n,n,8,n,n,n,7,n,n,n,1,n,n,n,138.4,n,n,n
2022-11-10 06:30:00,n,23.8,n,n,n,7.9,n,n,n,7.2,n,n,n,0.5,n,n,n,190.2,n,n,n,22.2,n,n,n,17,n,n,n,6,n,n,n,0.7,n,n,n,99.7,n,n,n,14.9,n,n,n,14.7,n,n,n,8.5,n,n,n,1,n,n,n,174.7,n,n,n,24.5,n,n,n,9,n,n,n,6,n,n,n,1,n,n,n,192.3,n,n,n
2022-11-10 07:30:00,n,31.5,n,n,n,5.5,n,n,n,7.4,n,n,n,0.5,n,n,n,168.8,n,n,n,20.8,n,n,n,16,n,n,n,8,n,n,n,1.2,n,n,n,87,n,n,n,17.7,n,n,n,16.6,n,n,n,8.7,n,n,n,1.5,n,n,n,174.1,n,n,n,24.9,n,n,n,9,n,n,n,8,n,n,n,1.3,n,n,n,128.4,n,n,n
2022-11-10 08:30:00,n,37.5,n,n,n,8.7,n,n,n,8.8,n,n,n,0.7,n,n,n,73.9,n,n,n,21.5,n,n,n,17,n,n,n,8,n,n,n,2,n,n,n,61.4,n,n,n,20,n,n,n,20.2,n,n,n,10.5,n,n,n,1.8,n,n,n,156.4,n,n,n,23.8,n,n,n,14,n,n,n,8,n,n,n,2.4,n,n,n,65.4,n,n,n
2022-11-10 09:30:00,n,48.5,n,n,n,18.4,n,n,n,18.1,n,n,n,0.6,n,n,n,35.5,n,n,n,23.4,n,n,n,12,n,n,n,8,n,n,n,2.8,n,n,n,27.1,n,n,n,19.8,n,n,n,14.7,n,n,n,6,n,n,n,2.3,n,n,n,14.5,n,n,n,20.9,n,n,n,14,n,n,n,6,n,n,n,3.5,n,n,n,23.7,n,n,n
2022-11-10 10:30:00,n,42.7,n,n,n,16.9,n,n,n,17,n,n,n,1,n,n,n,58.9,n,n,n,22.6,n,n,n,14,n,n,n,8,n,n,n,2.9,n,n,n,43.8,n,n,n,18.4,n,n,n,16.5,n,n,n,8.4,n,n,n,2.5,n,n,n,1.1,n,n,n,30.1,n,n,n,20,n,n,n,6,n,n,n,3.6,n,n,n,25.1,n,n,n
2022-11-10 11:30:00,n,29.3,n,n,n,16,n,n,n,16,n,n,n,1.1,n,n,n,58.5,n,n,n,22.4,n,n,n,11,n,n,n,5,n,n,n,2.3,n,n,n,51.7,n,n,n,24.4,n,n,n,14.1,n,n,n,5.4,n,n,n,2.7,n,n,n,2.5,n,n,n,26.8,n,n,n,11,n,n,n,5,n,n,n,3.2,n,n,n,64.1,n,n,n
2022-11-10 12:00:00,n,n,n,43.8,VM,n,n,13.3,VM,n,n,13.3,VM,n,n,0.6,VM,n,n,111.7,VM,n,n,25.3,VM,n,n,14.4,VM,n,n,8,VM,n,n,1.2,VM,n,n,150.5,VM,n,n,25,VM,n,n,17.1,VM,n,n,7.9,VM,n,n,1.4,VM,n,n,106.2,VM,n,n,31.6,VM,n,n,16.6,VM,n,n,8.5,VM,n,n,1.7,VM,n,n,108.7,VM
2022-11-10 12:30:00,n,26.8,n,n,n,15.1,n,n,n,15.7,n,n,n,0.8,n,n,n,60,n,n,n,21.8,n,n,n,8,n,n,n,9,n,n,n,2.1,n,n,n,43.2,n,n,n,17.1,n,n,n,12.5,n,n,n,4.2,n,n,n,2.7,n,n,n,2.7,n,n,n,23.6,n,n,n,17,n,n,n,7,n,n,n,2.6,n,n,n,52.6,n,n,n
2022-11-10 13:30:00,n,28.4,n,n,n,13.3,n,n,n,13.3,n,n,n,0.8,n,n,n,67.4,n,n,n,20,n,n,n,11,n,n,n,6,n,n,n,2.2,n,n,n,23.3,n,n,n,29.3,n,n,n,12.4,n,n,n,3.6,n,n,n,2.5,n,n,n,3,n,n,n,21.1,n,n,n,11,n,n,n,7,n,n,n,2.8,n,n,n,47.3,n,n,n
2022-11-10 14:30:00,n,29,n,n,n,15,n,n,n,14,n,n,n,0.6,n,n,n,86.1,n,n,n,18.1,n,n,n,9,n,n,n,3,n,n,n,1.8,n,n,n,77.5,n,n,n,20.3,n,n,n,14.1,n,n,n,4.9,n,n,n,2,n,n,n,298.3,n,n,n,18.8,n,n,n,11,n,n,n,9,n,n,n,2.3,n,n,n,52.7,n,n,n
2022-11-10 15:30:00,n,29,n,n,n,15,n,n,n,15,n,n,n,0.6,n,n,n,70.7,n,n,n,32.3,n,n,n,8,n,n,n,7,n,n,n,1.4,n,n,n,74.8,n,n,n,19.4,n,n,n,11.9,n,n,n,3.2,n,n,n,2.1,n,n,n,86.8,n,n,n,28.3,n,n,n,13,n,n,n,7,n,n,n,1.9,n,n,n,66.2,n,n,n
2022-11-10 16:30:00,n,79,n,n,n,16,n,n,n,16,n,n,n,0.5,n,n,n,41.9,n,n,n,31.3,n,n,n,20,n,n,n,6,n,n,n,1.5,n,n,n,42.6,n,n,n,22.4,n,n,n,11.8,n,n,n,2.7,n,n,n,1.7,n,n,n,75.1,n,n,n,24.5,n,n,n,19,n,n,n,7,n,n,n,2.2,n,n,n,50.6,n,n,n
2022-11-10 17:30:00,n,124,n,n,n,33,n,n,n,33,n,n,n,0.5,n,n,n,24.5,n,n,n,44.2,n,n,n,31,n,n,n,6,n,n,n,1.2,n,n,n,334.9,n,n,n,41.9,n,n,n,19.8,n,n,n,8.2,n,n,n,0.9,n,n,n,53.1,n,n,n,37.6,n,n,n,19,n,n,n,9,n,n,n,1.3,n,n,n,37.6,n,n,n
2022-11-10 18:30:00,n,122.4,n,n,n,25.9,n,n,n,25.2,n,n,n,0.5,n,n,n,100.9,n,n,n,54.7,n,n,n,25,n,n,n,6,n,n,n,0.9,n,n,n,86.3,n,n,n,46.1,n,n,n,33.3,n,n,n,16.3,n,n,n,2.2,n,n,n,68.4,n,n,n,55.3,n,n,n,19,n,n,n,8,n,n,n,0.9,n,n,n,135.1,n,n,n
2022-11-10 19:30:00,n,78.2,n,n,n,16.7,n,n,n,16.6,n,n,n,0.5,n,n,n,258.3,n,n,n,32.5,n,n,n,19,n,n,n,11,n,n,n,0.7,n,n,n,141.6,n,n,n,48.5,n,n,n,24.6,n,n,n,13.7,n,n,n,1.1,n,n,n,88.4,n,n,n,44.4,n,n,n,22,n,n,n,13,n,n,n,1.1,n,n,n,167.1,n,n,n
2022-11-10 20:30:00,n,47.5,n,n,n,13,n,n,n,13.7,n,n,n,0.4,n,n,n,48.6,n,n,n,32.9,n,n,n,22,n,n,n,12,n,n,n,0.7,n,n,n,260.6,n,n,n,64.2,n,n,n,38.8,n,n,n,23.2,n,n,n,0.5,n,n,n,87.7,n,n,n,48.2,n,n,n,22,n,n,n,9,n,n,n,0.5,n,n,n,322.1,n,n,n
2022-11-10 21:30:00,n,41.7,n,n,n,8.5,n,n,n,8.6,n,n,n,0.4,n,n,n,4.3,n,n,n,32.1,n,n,n,13,n,n,n,12,n,n,n,0.6,n,n,n,243.8,n,n,n,50.5,n,n,n,36.2,n,n,n,22,n,n,n,0.5,n,n,n,87.6,n,n,n,67.6,n,n,n,35,n,n,n,17,n,n,n,0.8,n,n,n,168,n,n,n
2022-11-10 22:30:00,n,62.2,n,n,n,13.1,n,n,n,13.3,n,n,n,0.4,n,n,n,2.8,n,n,n,32.3,n,n,n,23,n,n,n,20,n,n,n,0.5,n,n,n,256.6,n,n,n,31.5,n,n,n,22.9,n,n,n,11.5,n,n,n,0.6,n,n,n,74,n,n,n,72.1,n,n,n,33,n,n,n,17,n,n,n,1.1,n,n,n,154.4,n,n,n
2022-11-10 23:30:00,n,62.2,n,n,n,13.7,n,n,n,13.6,n,n,n,0.4,n,n,n,18.6,n,n,n,34.8,n,n,n,33,n,n,n,11,n,n,n,0.6,n,n,n,260,n,n,n,29.3,n,n,n,19.6,n,n,n,8.8,n,n,n,0.5,n,n,n,67.3,n,n,n,63.1,n,n,n,31,n,n,n,19,n,n,n,1,n,n,n,69.8,n,n,n
2022-11-11 00:30:00,n,65.8,n,n,n,15.2,n,n,n,15.3,n,n,n,0.4,n,n,n,230.5,n,n,n,36.5,n,n,n,27,n,n,n,17,n,n,n,0.5,n,n,n,247,n,n,n,25.5,n,n,n,19.1,n,n,n,8.9,n,n,n,0.5,n,n,n,69.5,n,n,n,59.6,n,n,n,28,n,n,n,19,n,n,n,0.7,n,n,n,180.6,n,n,n
2022-11-11 01:30:00,n,66.5,n,n,n,14.7,n,n,n,15.4,n,n,n,0.4,n,n,n,61,n,n,n,35.5,n,n,n,31,n,n,n,22,n,n,n,0.5,n,n,n,268.5,n,n,n,24.9,n,n,n,17.8,n,n,n,8.3,n,n,n,0.5,n,n,n,69.9,n,n,n,39.4,n,n,n,22,n,n,n,11,n,n,n,0.8,n,n,n,110.1,n,n,n
2022-11-11 02:30:00,n,59.9,n,n,n,10.9,n,n,n,11.4,n,n,n,0.4,n,n,n,27.3,n,n,n,28.7,n,n,n,23,n,n,n,11,n,n,n,0.6,n,n,n,271.1,n,n,n,22.1,n,n,n,18,n,n,n,8.6,n,n,n,0.5,n,n,n,69.9,n,n,n,37.1,n,n,n,20,n,n,n,11,n,n,n,0.8,n,n,n,138.4,n,n,n
2022-11-11 03:30:00,n,62.8,n,n,n,17.7,n,n,n,18.3,n,n,n,0.4,n,n,n,150.9,n,n,n,28,n,n,n,23,n,n,n,13,n,n,n,0.5,n,n,n,264.8,n,n,n,21.1,n,n,n,18.5,n,n,n,9.2,n,n,n,0.4,n,n,n,71.1,n,n,n,41.1,n,n,n,28,n,n,n,8,n,n,n,0.9,n,n,n,113.2,n,n,n
2022-11-11 04:30:00,n,45.8,n,n,n,12.1,n,n,n,12.1,n,n,n,0.4,n,n,n,89.6,n,n,n,27.3,n,n,n,24,n,n,n,13,n,n,n,0.6,n,n,n,230.4,n,n,n,25.5,n,n,n,19.3,n,n,n,9.3,n,n,n,0.5,n,n,n,71.4,n,n,n,42.9,n,n,n,27,n,n,n,14,n,n,n,1,n,n,n,146.6,n,n,n
2022-11-11 05:30:00,n,46.5,n,n,n,12.9,n,n,n,12.7,n,n,n,0.5,n,n,n,18.6,n,n,n,30.4,n,n,n,19,n,n,n,12,n,n,n,0.7,n,n,n,309.6,n,n,n,41.9,n,n,n,24.7,n,n,n,10.8,n,n,n,0.5,n,n,n,70.7,n,n,n,35.1,n,n,n,16,n,n,n,13,n,n,n,1,n,n,n,64.2,n,n,n
2022-11-11 06:30:00,n,64.2,n,n,n,13.4,n,n,n,12.3,n,n,n,0.4,n,n,n,169.3,n,n,n,33.9,n,n,n,25,n,n,n,13,n,n,n,0.8,n,n,n,61.3,n,n,n,27.6,n,n,n,27.4,n,n,n,14.6,n,n,n,0.9,n,n,n,80.2,n,n,n,37.7,n,n,n,17,n,n,n,9,n,n,n,0.7,n,n,n,69,n,n,n
2022-11-11 07:30:00,n,51.8,n,n,n,16.2,n,n,n,15.9,n,n,n,0.6,n,n,n,138.4,n,n,n,30.3,n,n,n,19,n,n,n,12,n,n,n,1,n,n,n,76.3,n,n,n,24.4,n,n,n,26.9,n,n,n,14.9,n,n,n,1.4,n,n,n,82,n,n,n,39.9,n,n,n,25,n,n,n,9,n,n,n,1.3,n,n,n,109.2,n,n,n
2022-11-11 08:30:00,n,29.6,n,n,n,9.6,n,n,n,9.6,n,n,n,0.7,n,n,n,62.9,n,n,n,25,n,n,n,14,n,n,n,9,n,n,n,1.7,n,n,n,44,n,n,n,18.4,n,n,n,12.7,n,n,n,4.8,n,n,n,1.9,n,n,n,82.1,n,n,n,23.8,n,n,n,9,n,n,n,8,n,n,n,2,n,n,n,58.4,n,n,n
