timestamp,row_type,EAMA11_MP10_media,EAMA11_MP10_I_ini,EAMA11_MP10_I_fin,EAMA11_MP10_C_ini,EAMA11_MP10_C_fin,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_I_ini,EAMA11_MP2.5_I_fin,EAMA11_MP2.5_C_ini,EAMA11_MP2.5_C_fin,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA11_PTS_media,EAMA21_MP10_media,EAMA21_MP10_I_ini,EAMA21_MP10_I_fin,EAMA21_MP10_C_ini,EAMA21_MP10_C_fin,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_I_ini,EAMA21_MP2.5_I_fin,EAMA21_MP2.5_C_ini,EAMA21_MP2.5_C_fin,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA21_PTS_media,EAMA31_MP10_media,EAMA31_MP10_I_ini,EAMA31_MP10_I_fin,EAMA31_MP10_C_ini,EAMA31_MP10_C_fin,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_I_ini,EAMA31_MP2.5_I_fin,EAMA31_MP2.5_C_ini,EAMA31_MP2.5_C_fin,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA31_PTS_media,EAMA41_MP10_media,EAMA41_MP10_I_ini,EAMA41_MP10_I_fin,EAMA41_MP10_C_ini,EAMA41_MP10_C_fin,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_I_ini,EAMA41_MP2.5_I_fin,EAMA41_MP2.5_C_ini,EAMA41_MP2.5_C_fin,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA41_PTS_media
2022-04-07 00:30:00,normal,23.27916666666667,0,40,0,50,18.623333333333335,BOA,8.541666666666666,0,40,0,25,13.666666666666666,BOA,38.0375,8.45,0,40,0,50,6.76,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,46.800000000000004,27.90833333333333,0,40,0,50,22.326666666666668,BOA,10.479166666666666,0,40,0,25,16.766666666666666,BOA,64.80833333333334,15.529166666666663,0,40,0,50,12.423333333333332,BOA,8.375,0,40,0,25,13.4,BOA,44.0
2022-04-07 01:30:00,normal,24.02916666666667,0,40,0,50,19.223333333333336,BOA,8.633333333333333,0,40,0,25,13.813333333333333,BOA,39.24583333333334,9.116666666666667,0,40,0,50,7.293333333333334,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.675000000000004,27.941666666666663,0,40,0,50,22.35333333333333,BOA,10.454166666666666,0,40,0,25,16.726666666666667,BOA,64.85000000000001,15.870833333333332,0,40,0,50,12.696666666666665,BOA,8.558333333333334,0,40,0,25,13.693333333333335,BOA,45.125
2022-04-07 02:30:00,normal,24.425,0,40,0,50,19.540000000000003,BOA,8.625,0,40,0,25,13.8,BOA,40.18333333333333,9.522222222222222,0,40,0,50,7.617777777777778,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,48.012499999999996,27.825,0,40,0,50,22.26,BOA,10.4,0,40,0,25,16.64,BOA,64.5125,15.987499999999999,0,40,0,50,12.79,BOA,8.529166666666667,0,40,0,25,13.646666666666668,BOA,45.916666666666664
2022-04-07 03:30:00,normal,24.608333333333334,0,40,0,50,19.686666666666667,BOA,8.529166666666667,0,40,0,25,13.646666666666668,BOA,40.88333333333333,9.200000000000001,0,40,0,50,7.360000000000001,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.94583333333333,27.883333333333336,0,40,0,50,22.306666666666672,BOA,10.441666666666666,0,40,0,25,16.706666666666667,BOA,64.47500000000001,15.9625,0,40,0,50,12.770000000000001,BOA,8.4125,0,40,0,25,13.46,BOA,46.145833333333336
2022-04-07 04:30:00,normal,25.22083333333333,0,40,0,50,20.176666666666666,BOA,8.695833333333335,0,40,0,25,13.913333333333336,BOA,41.68333333333334,9.46470588235294,0,40,0,50,7.571764705882352,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.49583333333334,27.599999999999998,0,40,0,50,22.08,BOA,10.270833333333334,0,40,0,25,16.433333333333334,BOA,63.70000000000001,15.866666666666665,0,40,0,50,12.693333333333333,BOA,8.466666666666667,0,40,0,25,13.546666666666667,BOA,45.59166666666667
2022-04-07 05:30:00,normal,25.420833333333334,0,40,0,50,20.33666666666667,BOA,8.762500000000001,0,40,0,25,14.020000000000003,BOA,41.90833333333333,9.8875,0,40,0,50,7.91,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.62916666666666,27.679166666666664,0,40,0,50,22.14333333333333,BOA,10.379166666666666,0,40,0,25,16.606666666666666,BOA,64.075,15.754166666666668,0,40,0,50,12.603333333333335,BOA,8.433333333333334,0,40,0,25,13.493333333333334,BOA,45.3125
2022-04-07 06:30:00,normal,25.433333333333334,0,40,0,50,20.346666666666668,BOA,8.75,0,40,0,25,14.0,BOA,42.1625,9.75625,0,40,0,50,7.805,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.166666666666664,28.058333333333334,0,40,0,50,22.44666666666667,BOA,10.491666666666667,0,40,0,25,16.78666666666667,BOA,65.03750000000001,15.729166666666666,0,40,0,50,12.583333333333334,BOA,8.454166666666667,0,40,0,25,13.526666666666669,BOA,44.54999999999999
2022-04-07 07:30:00,normal,25.287499999999998,0,40,0,50,20.23,BOA,8.595833333333333,0,40,0,25,13.753333333333334,BOA,42.12916666666667,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,45.75416666666666,28.1375,0,40,0,50,22.51,BOA,10.495833333333332,0,40,0,25,16.793333333333333,BOA,64.64583333333333,15.7125,0,40,0,50,12.57,BOA,8.558333333333334,0,40,0,25,13.693333333333335,BOA,42.358333333333334
2022-04-07 08:30:00,normal,25.183333333333334,0,40,0,50,20.14666666666667,BOA,8.391666666666667,0,40,0,25,13.42666666666667,BOA,42.237500000000004,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,45.2125,27.558333333333334,0,40,0,50,22.046666666666667,BOA,10.141666666666667,0,40,0,25,16.22666666666667,BOA,64.12916666666666,15.170833333333334,0,40,0,50,12.136666666666668,BOA,8.299999999999999,0,40,0,25,13.28,BOA,40.17916666666667
2022-04-07 09:30:00,normal,25.270833333333332,0,40,0,50,20.21666666666667,BOA,8.25,0,40,0,25,13.200000000000001,BOA,42.54583333333333,7.275,0,40,0,50,5.82,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,44.645833333333336,27.195833333333336,0,40,0,50,21.75666666666667,BOA,9.9,0,40,0,25,15.840000000000002,BOA,63.449999999999996,14.758333333333333,0,40,0,50,11.806666666666667,BOA,8.095833333333333,0,40,0,25,12.953333333333333,BOA,38.80833333333334
2022-04-07 10:30:00,normal,24.983333333333334,0,40,0,50,19.986666666666668,BOA,7.979166666666667,0,40,0,25,12.766666666666667,BOA,42.32083333333333,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,44.020833333333336,26.808333333333337,0,40,0,50,21.446666666666673,BOA,9.716666666666667,0,40,0,25,15.546666666666667,BOA,63.262499999999996,14.487500000000002,0,40,0,50,11.590000000000003,BOA,7.9624999999999995,0,40,0,25,12.74,BOA,38.12083333333334
2022-04-07 11:30:00,normal,24.920833333333334,0,40,0,50,19.936666666666667,BOA,7.9875,0,40,0,25,12.780000000000001,BOA,42.00000000000001,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,43.75833333333333,26.95,0,40,0,50,21.560000000000002,BOA,9.604166666666666,0,40,0,25,15.366666666666667,BOA,63.666666666666664,14.375,0,40,0,50,11.5,BOA,7.95,0,40,0,25,12.72,BOA,38.016666666666666
2022-04-07 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2022-04-07 12:30:00,normal,24.916666666666668,0,40,0,50,19.933333333333337,BOA,8.004166666666666,0,40,0,25,12.806666666666667,BOA,41.525,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,43.32916666666667,27.141666666666666,0,40,0,50,21.713333333333335,BOA,9.658333333333333,0,40,0,25,15.453333333333333,BOA,63.71666666666667,14.529166666666669,0,40,0,50,11.623333333333335,BOA,8.041666666666666,0,40,0,25,12.866666666666667,BOA,38.458333333333336
2022-04-07 13:30:00,normal,25.045833333333334,0,40,0,50,20.03666666666667,BOA,8.125,0,40,0,25,13.0,BOA,41.541666666666664,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,46.34583333333333,26.666666666666668,0,40,0,50,21.333333333333336,BOA,9.433333333333332,0,40,0,25,15.093333333333332,BOA,62.29999999999999,14.420833333333333,0,40,0,50,11.536666666666667,BOA,7.9624999999999995,0,40,0,25,12.74,BOA,38.208333333333336
2022-04-07 14:30:00,normal,25.162500000000005,0,40,0,50,20.130000000000006,BOA,8.145833333333334,0,40,0,25,13.033333333333335,BOA,41.98333333333334,7.05625,0,40,0,50,5.6450000000000005,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.21666666666666,26.76666666666667,0,40,0,50,21.413333333333338,BOA,9.470833333333333,0,40,0,25,15.153333333333334,BOA,62.975,14.483333333333334,0,40,0,50,11.586666666666668,BOA,7.933333333333333,0,40,0,25,12.693333333333333,BOA,38.72083333333333
2022-04-07 15:30:00,normal,25.075,0,40,0,50,20.060000000000002,BOA,7.908333333333334,0,40,0,25,12.653333333333336,BOA,42.12916666666667,6.7,0,40,0,50,5.36,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,47.9,27.866666666666664,0,40,0,50,22.293333333333333,BOA,10.5875,0,40,0,25,16.94,BOA,64.28333333333333,14.674999999999999,0,40,0,50,11.74,BOA,8.004166666666666,0,40,0,25,12.806666666666667,BOA,39.208333333333336
2022-04-07 16:30:00,normal,24.97083333333333,0,40,0,50,19.976666666666667,BOA,7.849999999999999,0,40,0,25,12.559999999999999,BOA,42.34583333333334,6.438888888888889,0,40,0,50,5.151111111111112,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,48.63333333333333,28.491666666666664,0,40,0,50,22.793333333333333,BOA,11.65,0,40,0,25,18.64,BOA,62.30000000000001,14.916666666666666,0,40,0,50,11.933333333333334,BOA,8.079166666666667,0,40,0,25,12.92666666666667,BOA,40.074999999999996
2022-04-07 17:30:00,normal,24.808333333333334,0,40,0,50,19.846666666666668,BOA,7.8625,0,40,0,25,12.58,BOA,41.87083333333334,6.544444444444445,0,40,0,50,5.235555555555557,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,48.15833333333334,28.325000000000003,0,40,0,50,22.660000000000004,BOA,11.654166666666667,0,40,0,25,18.64666666666667,BOA,62.45000000000001,15.033333333333331,0,40,0,50,12.026666666666666,BOA,8.141666666666667,0,40,0,25,13.026666666666669,BOA,40.94166666666667
2022-04-07 18:30:00,normal,24.0125,0,40,0,50,19.21,BOA,7.9375,0,40,0,25,12.700000000000001,BOA,39.48333333333334,5.388888888888889,0,40,0,50,4.311111111111112,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,45.145833333333336,27.116666666666664,0,40,0,50,21.69333333333333,BOA,10.8375,0,40,0,25,17.34,BOA,59.116666666666674,14.975,0,40,0,50,11.98,BOA,8.091666666666667,0,40,0,25,12.946666666666667,BOA,41.25416666666667
2022-04-07 19:30:00,normal,22.633333333333336,0,40,0,50,18.10666666666667,BOA,7.5874999999999995,0,40,0,25,12.14,BOA,36.67916666666667,4.294117647058823,0,40,0,50,3.435294117647059,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,43.10833333333333,25.375,0,40,0,50,20.3,BOA,10.025,0,40,0,25,16.040000000000003,BOA,54.862500000000004,14.845833333333331,0,40,0,50,11.876666666666665,BOA,8.041666666666666,0,40,0,25,12.866666666666667,BOA,40.354166666666664
2022-04-07 20:30:00,normal,22.099999999999994,0,40,0,50,17.679999999999996,BOA,7.349999999999999,0,40,0,25,11.759999999999998,BOA,35.6875,4.14375,0,40,0,50,3.315,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.75833333333333,24.2,0,40,0,50,19.36,BOA,9.491666666666667,0,40,0,25,15.186666666666667,BOA,52.35,14.633333333333335,0,40,0,50,11.706666666666669,BOA,8.033333333333333,0,40,0,25,12.853333333333333,BOA,39.425000000000004
2022-04-07 21:30:00,normal,21.429166666666664,0,40,0,50,17.14333333333333,BOA,7.199999999999999,0,40,0,25,11.52,BOA,35.104166666666664,4.16875,0,40,0,50,3.3350000000000004,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.84583333333333,24.608333333333334,0,40,0,50,19.686666666666667,BOA,10.016666666666667,0,40,0,25,16.026666666666667,BOA,52.679166666666674,14.5,0,40,0,50,11.600000000000001,BOA,8.033333333333333,0,40,0,25,12.853333333333333,BOA,38.57916666666667
2022-04-07 22:30:00,normal,20.7625,0,40,0,50,16.61,BOA,7.204166666666666,0,40,0,25,11.526666666666666,BOA,34.01666666666667,4.46875,0,40,0,50,3.575,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.82083333333333,24.395833333333332,0,40,0,50,19.516666666666666,BOA,9.916666666666666,0,40,0,25,15.866666666666667,BOA,52.98333333333333,14.704166666666666,0,40,0,50,11.763333333333334,BOA,8.204166666666667,0,40,0,25,13.126666666666669,BOA,39.25
2022-04-07 23:30:00,normal,20.579166666666666,0,40,0,50,16.463333333333335,BOA,7.329166666666666,0,40,0,25,11.726666666666667,BOA,33.5375,4.56875,0,40,0,50,3.655,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.645833333333336,24.295833333333334,0,40,0,50,19.436666666666667,BOA,9.950000000000001,0,40,0,25,15.920000000000002,BOA,53.10833333333333,15.120833333333332,0,40,0,50,12.096666666666666,BOA,8.254166666666668,0,40,0,25,13.20666666666667,BOA,42.19166666666667
2022-04-08 00:30:00,normal,20.320833333333333,0,40,0,50,16.256666666666668,BOA,7.441666666666666,0,40,0,25,11.906666666666666,BOA,32.99583333333334,4.15,0,40,0,50,3.3200000000000003,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.44583333333333,24.291666666666668,0,40,0,50,19.433333333333337,BOA,9.966666666666667,0,40,0,25,15.946666666666667,BOA,53.300000000000004,15.466666666666667,0,40,0,50,12.373333333333335,BOA,8.279166666666667,0,40,0,25,13.246666666666668,BOA,43.9125
2022-04-08 01:30:00,normal,19.900000000000002,0,40,0,50,15.920000000000002,BOA,7.504166666666666,0,40,0,25,12.006666666666668,BOA,32.2125,3.8874999999999997,0,40,0,50,3.11,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.25833333333333,24.258333333333336,0,40,0,50,19.40666666666667,BOA,9.950000000000001,0,40,0,25,15.920000000000002,BOA,53.291666666666664,15.695833333333335,0,40,0,50,12.556666666666668,BOA,8.262500000000001,0,40,0,25,13.220000000000002,BOA,44.416666666666664
2022-04-08 02:30:00,normal,19.6625,0,40,0,50,15.730000000000002,BOA,7.483333333333333,0,40,0,25,11.973333333333334,BOA,31.79583333333333,3.48125,0,40,0,50,2.785,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.083333333333336,24.270833333333332,0,40,0,50,19.416666666666668,BOA,9.870833333333335,0,40,0,25,15.793333333333337,BOA,54.054166666666674,15.858333333333333,0,40,0,50,12.686666666666667,BOA,8.362499999999999,0,40,0,25,13.379999999999999,BOA,44.375
2022-04-08 03:30:00,normal,19.59166666666667,0,40,0,50,15.673333333333336,BOA,7.575,0,40,0,25,12.120000000000001,BOA,31.583333333333332,3.59375,0,40,0,50,2.875,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.30833333333333,24.3,0,40,0,50,19.44,BOA,9.850000000000001,0,40,0,25,15.760000000000003,BOA,54.475,16.041666666666668,0,40,0,50,12.833333333333336,BOA,8.520833333333334,0,40,0,25,13.633333333333335,BOA,44.56666666666666
2022-04-08 04:30:00,normal,18.983333333333334,0,40,0,50,15.186666666666667,BOA,7.4624999999999995,0,40,0,25,11.94,BOA,30.8125,3.59375,0,40,0,50,2.875,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.416666666666664,24.3125,0,40,0,50,19.450000000000003,BOA,9.854166666666666,0,40,0,25,15.766666666666666,BOA,54.445833333333326,15.979166666666666,0,40,0,50,12.783333333333333,BOA,8.454166666666667,0,40,0,25,13.526666666666669,BOA,44.1625
2022-04-08 05:30:00,normal,18.883333333333336,0,40,0,50,15.10666666666667,BOA,7.479166666666667,0,40,0,25,11.966666666666669,BOA,30.629166666666663,3.59375,0,40,0,50,2.875,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.29583333333333,23.945833333333336,0,40,0,50,19.15666666666667,BOA,9.700000000000001,0,40,0,25,15.520000000000003,BOA,53.57083333333335,15.783333333333331,0,40,0,50,12.626666666666665,BOA,8.366666666666667,0,40,0,25,13.386666666666668,BOA,43.541666666666664
2022-04-08 06:30:00,normal,19.083333333333336,0,40,0,50,15.26666666666667,BOA,7.441666666666667,0,40,0,25,11.906666666666668,BOA,30.641666666666666,3.7562499999999996,0,40,0,50,3.005,BOA,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,42.3375,23.304166666666664,0,40,0,50,18.64333333333333,BOA,9.4625,0,40,0,25,15.14,BOA,52.95000000000001,15.654166666666667,0,40,0,50,12.523333333333333,BOA,8.283333333333333,0,40,0,25,13.253333333333334,BOA,42.86666666666667
