timestamp,EAMA11_MP10_media,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA21_MP10_media,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA31_MP10_media,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA41_MP10_media,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA11_MP10_idx_ini,EAMA11_MP10_idx_fin,EAMA11_MP10_conc_ini,EAMA11_MP10_conc_fin,EAMA11_MP2.5_idx_ini,EAMA11_MP2.5_idx_fin,EAMA11_MP2.5_conc_ini,EAMA11_MP2.5_conc_fin,EAMA21_MP10_idx_ini,EAMA21_MP10_idx_fin,EAMA21_MP10_conc_ini,EAMA21_MP10_conc_fin,EAMA21_MP2.5_idx_ini,EAMA21_MP2.5_idx_fin,EAMA21_MP2.5_conc_ini,EAMA21_MP2.5_conc_fin,EAMA31_MP10_idx_ini,EAMA31_MP10_idx_fin,EAMA31_MP10_conc_ini,EAMA31_MP10_conc_fin,EAMA31_MP2.5_idx_ini,EAMA31_MP2.5_idx_fin,EAMA31_MP2.5_conc_ini,EAMA31_MP2.5_conc_fin,EAMA41_MP10_idx_ini,EAMA41_MP10_idx_fin,EAMA41_MP10_conc_ini,EAMA41_MP10_conc_fin,EAMA41_MP2.5_idx_ini,EAMA41_MP2.5_idx_fin,EAMA41_MP2.5_conc_ini,EAMA41_MP2.5_conc_fin,EAMA11_PTS_media,EAMA21_PTS_media,EAMA31_PTS_media,EAMA41_PTS_media
2023-05-31 23:30:00,32.52173913043478,26.017391304347825,BOA,4.2727272727272725,6.836363636363636,BOA,24.61904761904762,19.695238095238096,BOA,7.6521739130434785,12.243478260869566,BOA,10.752173913043478,8.601739130434783,BOA,7.443478260869566,11.909565217391306,BOA,34.82608695652174,27.860869565217396,BOA,5.571428571428571,8.914285714285715,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,60.3,39.88695652173913,17.795652173913044,36.926086956521736
2023-06-01 00:30:00,32.30434782608695,25.843478260869563,BOA,4.318181818181818,6.90909090909091,BOA,24.571428571428573,19.65714285714286,BOA,7.608695652173913,12.173913043478262,BOA,10.656521739130435,8.525217391304349,BOA,7.517391304347828,12.027826086956525,BOA,34.95652173913044,27.96521739130435,BOA,5.571428571428571,8.914285714285715,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 01:30:00,32.21739130434783,25.773913043478263,BOA,4.3478260869565215,6.956521739130435,BOA,24.523809523809526,19.61904761904762,BOA,7.695652173913044,12.313043478260871,BOA,10.726086956521739,8.580869565217391,BOA,7.556521739130435,12.090434782608696,BOA,19.869565217391305,15.895652173913044,BOA,5.476190476190476,8.761904761904763,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 02:30:00,31.869565217391305,25.495652173913044,BOA,4.434782608695652,7.095652173913044,BOA,24.571428571428573,19.65714285714286,BOA,7.695652173913044,12.313043478260871,BOA,10.717391304347826,8.573913043478262,BOA,7.526086956521741,12.041739130434786,BOA,20.0,16.0,BOA,5.666666666666667,9.066666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 03:30:00,31.434782608695652,25.147826086956524,BOA,4.3478260869565215,6.956521739130435,BOA,24.523809523809526,19.61904761904762,BOA,7.608695652173913,12.173913043478262,BOA,10.665217391304347,8.532173913043477,BOA,7.608695652173916,12.173913043478265,BOA,20.26086956521739,16.208695652173912,BOA,5.636363636363637,9.01818181818182,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 04:30:00,31.695652173913043,25.356521739130436,BOA,4.318181818181818,6.90909090909091,BOA,24.38095238095238,19.504761904761907,BOA,7.521739130434782,12.034782608695652,BOA,10.782608695652176,8.62608695652174,BOA,7.51304347826087,12.020869565217392,BOA,20.652173913043477,16.52173913043478,BOA,5.521739130434782,8.834782608695653,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 05:30:00,30.833333333333332,24.666666666666668,BOA,4.318181818181818,6.90909090909091,BOA,23.772727272727273,19.01818181818182,BOA,7.416666666666667,11.866666666666667,BOA,10.583333333333334,8.466666666666667,BOA,7.325,11.72,BOA,20.166666666666668,16.133333333333336,BOA,5.625,9.0,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 06:30:00,30.458333333333332,24.366666666666667,BOA,4.2727272727272725,6.836363636363636,BOA,23.0,18.400000000000002,BOA,7.5,12.0,BOA,10.591666666666667,8.473333333333334,BOA,7.537499999999999,12.059999999999999,BOA,19.958333333333332,15.966666666666667,BOA,5.541666666666667,8.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 07:30:00,29.708333333333332,23.766666666666666,BOA,4.318181818181818,6.90909090909091,BOA,22.545454545454547,18.03636363636364,BOA,7.478260869565218,11.96521739130435,BOA,10.658333333333333,8.526666666666667,BOA,7.862500000000001,12.580000000000002,BOA,20.708333333333332,16.566666666666666,BOA,5.583333333333333,8.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 08:30:00,29.583333333333332,23.666666666666668,BOA,4.409090909090909,7.054545454545455,BOA,22.545454545454547,18.03636363636364,BOA,7.3478260869565215,11.756521739130434,BOA,11.074999999999998,8.859999999999998,BOA,8.233333333333334,13.173333333333336,BOA,21.75,17.400000000000002,BOA,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 09:30:00,29.625,23.700000000000003,BOA,4.545454545454546,7.272727272727273,BOA,23.136363636363637,18.50909090909091,BOA,7.434782608695652,11.895652173913044,BOA,11.620833333333335,9.296666666666669,BOA,8.35,13.36,BOA,22.25,17.8,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 10:30:00,29.458333333333332,23.566666666666666,BOA,4.636363636363637,7.418181818181819,BOA,23.772727272727273,19.01818181818182,BOA,7.6521739130434785,12.243478260869566,BOA,11.841666666666663,9.473333333333331,BOA,8.416666666666666,13.466666666666667,BOA,22.0,17.6,BOA,6.125,9.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 11:30:00,29.75,23.8,BOA,4.7727272727272725,7.636363636363637,BOA,24.363636363636363,19.490909090909092,BOA,7.956521739130435,12.730434782608697,BOA,11.933333333333332,9.546666666666665,BOA,8.429166666666667,13.486666666666668,BOA,21.791666666666668,17.433333333333334,BOA,6.416666666666667,10.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 12:30:00,30.083333333333332,24.066666666666666,BOA,4.7272727272727275,7.563636363636364,BOA,24.681818181818183,19.74545454545455,BOA,8.08695652173913,12.93913043478261,BOA,11.8125,9.450000000000001,BOA,8.379166666666666,13.406666666666666,BOA,22.375,17.900000000000002,BOA,6.583333333333333,10.533333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 13:30:00,30.458333333333332,24.366666666666667,BOA,4.636363636363637,7.418181818181819,BOA,24.652173913043477,19.721739130434784,BOA,8.130434782608695,13.008695652173913,BOA,12.016666666666667,9.613333333333335,BOA,8.525,13.64,BOA,24.0,19.200000000000003,BOA,6.625,10.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 14:30:00,30.541666666666668,24.433333333333337,BOA,4.545454545454546,7.272727272727273,BOA,24.916666666666668,19.933333333333337,BOA,8.26086956521739,13.217391304347826,BOA,12.291666666666666,9.833333333333334,BOA,8.762500000000001,14.020000000000003,BOA,24.083333333333332,19.266666666666666,BOA,6.75,10.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,
2023-06-01 15:30:00,31.458333333333332,25.166666666666668,BOA,4.681818181818182,7.490909090909091,BOA,25.541666666666668,20.433333333333337,BOA,8.565217391304348,13.704347826086957,BOA,13.091666666666669,10.473333333333336,BOA,9.479166666666666,15.166666666666666,BOA,26.125,20.900000000000002,BOA,8.125,13.0,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,42.725,36.2375,17.674999999999997,47.85625
2023-06-01 16:30:00,31.291666666666668,25.033333333333335,BOA,5.045454545454546,8.072727272727274,BOA,26.541666666666668,21.233333333333334,BOA,8.695652173913043,13.91304347826087,BOA,13.766666666666666,11.013333333333334,BOA,10.158333333333333,16.253333333333334,BOA,27.0,21.6,BOA,8.666666666666666,13.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,44.55294117647059,38.39411764705882,18.364705882352936,50.28235294117648
2023-06-01 17:30:00,30.666666666666668,24.533333333333335,BOA,5.681818181818182,9.090909090909092,BOA,26.625,21.3,BOA,9.130434782608695,14.608695652173914,BOA,14.300000000000002,11.440000000000003,BOA,10.708333333333334,17.133333333333336,BOA,28.541666666666668,22.833333333333336,BOA,10.083333333333334,16.133333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,52.349999999999994,41.12222222222222,19.672222222222217,53.74444444444445
2023-06-01 18:30:00,30.166666666666668,24.133333333333336,BOA,6.136363636363637,9.81818181818182,BOA,27.0,21.6,BOA,9.434782608695652,15.095652173913045,BOA,14.808333333333335,11.84666666666667,BOA,11.366666666666667,18.186666666666667,BOA,28.083333333333332,22.46666666666667,BOA,10.125,16.2,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,54.942105263157885,42.9,21.31052631578947,56.53157894736843
2023-06-01 19:30:00,30.541666666666668,24.433333333333337,BOA,6.409090909090909,10.254545454545456,BOA,26.333333333333332,21.066666666666666,BOA,9.304347826086957,14.886956521739132,BOA,14.625,11.700000000000001,BOA,11.341666666666667,18.14666666666667,BOA,28.083333333333332,22.46666666666667,BOA,10.25,16.400000000000002,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,55.22499999999999,43.015,22.119999999999997,56.935
2023-06-01 20:30:00,30.875,24.700000000000003,BOA,6.454545454545454,10.327272727272728,BOA,25.583333333333332,20.46666666666667,BOA,9.304347826086957,14.886956521739132,BOA,14.549999999999999,11.64,BOA,11.304166666666667,18.08666666666667,BOA,28.625,22.900000000000002,BOA,10.541666666666666,16.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,54.85238095238095,42.03333333333333,22.285714285714285,57.19047619047619
2023-06-01 21:30:00,30.625,24.5,BOA,6.409090909090909,10.254545454545456,BOA,24.583333333333332,19.666666666666668,BOA,9.304347826086957,14.886956521739132,BOA,14.595833333333333,11.676666666666668,BOA,11.341666666666669,18.146666666666672,BOA,29.541666666666668,23.633333333333336,BOA,11.416666666666666,18.266666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,53.44090909090908,40.76363636363636,22.359090909090906,58.99090909090909
2023-06-01 22:30:00,30.916666666666668,24.733333333333334,BOA,6.409090909090909,10.254545454545456,BOA,24.083333333333332,19.266666666666666,BOA,9.217391304347826,14.747826086956522,BOA,14.5625,11.65,BOA,11.200000000000001,17.92,BOA,30.541666666666668,24.433333333333337,BOA,12.041666666666666,19.266666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,52.38695652173912,39.88260869565217,22.186956521739127,60.234782608695646
2023-06-01 23:30:00,30.75,24.6,BOA,6.454545454545454,10.327272727272728,BOA,23.541666666666668,18.833333333333336,BOA,8.782608695652174,14.052173913043479,BOA,14.65,11.72,BOA,11.3125,18.1,BOA,31.083333333333332,24.866666666666667,BOA,12.333333333333334,19.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,51.43333333333334,38.833333333333336,21.879166666666666,59.6
2023-06-02 00:30:00,30.541666666666668,24.433333333333337,BOA,6.681818181818182,10.690909090909091,BOA,23.5,18.8,BOA,8.956521739130435,14.330434782608698,BOA,14.466666666666667,11.573333333333334,BOA,11.175000000000002,17.880000000000006,BOA,31.375,25.1,BOA,12.416666666666666,19.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.729166666666664,38.65,21.629166666666663,59.63333333333333
2023-06-02 01:30:00,30.666666666666668,24.533333333333335,BOA,6.818181818181818,10.90909090909091,BOA,23.75,19.0,BOA,8.956521739130435,14.330434782608698,BOA,14.470833333333331,11.576666666666666,BOA,11.208333333333334,17.933333333333334,BOA,31.458333333333332,25.166666666666668,BOA,12.625,20.200000000000003,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.4375,38.51666666666667,21.566666666666666,59.87083333333334
2023-06-02 02:30:00,30.916666666666668,24.733333333333334,BOA,7.0,11.200000000000001,BOA,23.541666666666668,18.833333333333336,BOA,9.173913043478262,14.67826086956522,BOA,14.433333333333332,11.546666666666667,BOA,11.170833333333334,17.873333333333335,BOA,31.791666666666668,25.433333333333337,BOA,12.791666666666666,20.46666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.21666666666666,38.01666666666667,21.379166666666663,59.54583333333334
2023-06-02 03:30:00,31.958333333333332,25.566666666666666,BOA,7.2727272727272725,11.636363636363637,BOA,23.166666666666668,18.533333333333335,BOA,9.304347826086957,14.886956521739132,BOA,14.420833333333334,11.536666666666669,BOA,11.145833333333334,17.833333333333336,BOA,32.083333333333336,25.66666666666667,BOA,12.958333333333334,20.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.458333333333336,37.71666666666667,21.13333333333333,58.85833333333333
2023-06-02 04:30:00,31.958333333333332,25.566666666666666,BOA,7.260869565217392,11.617391304347827,BOA,23.083333333333332,18.466666666666665,BOA,9.347826086956522,14.956521739130435,BOA,14.391666666666666,11.513333333333334,BOA,11.120833333333335,17.793333333333337,BOA,31.875,25.5,BOA,13.083333333333334,20.933333333333337,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.612500000000004,37.47083333333333,20.979166666666664,58.375
2023-06-02 05:30:00,32.166666666666664,25.733333333333334,BOA,7.083333333333333,11.333333333333334,BOA,23.083333333333332,18.466666666666665,BOA,9.391304347826088,15.026086956521741,BOA,14.362499999999999,11.49,BOA,11.083333333333334,17.733333333333334,BOA,32.041666666666664,25.633333333333333,BOA,12.875,20.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.5375,37.57916666666667,20.620833333333334,58.491666666666674
2023-06-02 06:30:00,32.583333333333336,26.06666666666667,BOA,7.291666666666667,11.666666666666668,BOA,24.208333333333332,19.366666666666667,BOA,9.521739130434783,15.234782608695653,BOA,14.266666666666666,11.413333333333334,BOA,11.004166666666668,17.60666666666667,BOA,32.958333333333336,26.36666666666667,BOA,12.916666666666666,20.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.82083333333333,39.46666666666667,20.104166666666664,59.741666666666674
2023-06-02 07:30:00,32.666666666666664,26.133333333333333,BOA,7.291666666666667,11.666666666666668,BOA,25.833333333333332,20.666666666666668,BOA,9.875,15.8,BOA,14.241666666666667,11.393333333333334,BOA,11.008333333333333,17.613333333333333,BOA,33.583333333333336,26.86666666666667,BOA,13.0,20.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,52.01666666666667,42.25833333333333,19.529166666666665,62.69166666666666
2023-06-02 08:30:00,31.958333333333332,25.566666666666666,BOA,7.291666666666667,11.666666666666668,BOA,25.958333333333332,20.766666666666666,BOA,10.25,16.400000000000002,BOA,14.370833333333332,11.496666666666666,BOA,11.375000000000002,18.200000000000003,BOA,33.291666666666664,26.633333333333333,BOA,13.083333333333334,20.933333333333337,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,51.59583333333334,42.59583333333334,19.816666666666666,62.62916666666666
2023-06-02 09:30:00,30.916666666666668,24.733333333333334,BOA,7.25,11.600000000000001,BOA,25.208333333333332,20.166666666666668,BOA,10.375,16.6,BOA,13.795833333333334,11.036666666666669,BOA,11.3125,18.1,BOA,32.458333333333336,25.96666666666667,BOA,13.0,20.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,49.89166666666667,41.4375,19.724999999999998,60.75416666666666
2023-06-02 10:30:00,30.375,24.3,BOA,7.125,11.4,BOA,24.291666666666668,19.433333333333337,BOA,10.541666666666666,16.866666666666667,BOA,13.549999999999999,10.84,BOA,11.079166666666666,17.726666666666667,BOA,32.125,25.700000000000003,BOA,12.958333333333334,20.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,48.40833333333333,39.645833333333336,19.48333333333333,58.791666666666664
2023-06-02 11:30:00,30.041666666666668,24.033333333333335,BOA,7.083333333333333,11.333333333333334,BOA,23.375,18.7,BOA,10.458333333333334,16.733333333333334,BOA,13.450000000000001,10.760000000000002,BOA,10.983333333333334,17.573333333333334,BOA,31.458333333333332,25.166666666666668,BOA,12.958333333333334,20.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,47.56666666666667,39.475,19.087500000000002,57.550000000000004
2023-06-02 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 12:30:00,29.0,23.200000000000003,BOA,7.333333333333333,11.733333333333334,BOA,23.0,18.400000000000002,BOA,10.375,16.6,BOA,13.345833333333333,10.676666666666668,BOA,10.958333333333334,17.533333333333335,BOA,30.416666666666668,24.333333333333336,BOA,12.916666666666666,20.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.17083333333333,39.67916666666667,19.025,55.59583333333334
2023-06-02 13:30:00,28.291666666666668,22.633333333333336,BOA,7.291666666666667,11.666666666666668,BOA,23.916666666666668,19.133333333333336,BOA,10.333333333333334,16.533333333333335,BOA,13.162500000000001,10.530000000000001,BOA,10.754166666666668,17.20666666666667,BOA,28.458333333333332,22.766666666666666,BOA,12.916666666666666,20.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,44.75416666666667,40.108333333333334,18.558333333333334,54.19166666666666
2023-06-02 14:30:00,27.75,22.200000000000003,BOA,7.478260869565218,11.96521739130435,BOA,23.291666666666668,18.633333333333336,BOA,10.25,16.400000000000002,BOA,13.220833333333333,10.576666666666668,BOA,10.6875,17.1,BOA,27.875,22.3,BOA,12.833333333333334,20.533333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,43.59166666666666,38.975,18.25,52.60833333333333
